CDM0002	CHT00290	56		Y	N	
CDM0002		58		Y	N	IOGC Acquired
CDM0002	CHT00460	59		Y	N	
CDM0002	CHT00481	60		Y	N	
CDM0002	CHT00490	61		Y	N	
CDM0007		0		Y	N	IOP-A Separation Strap Signal
CDM0007	SCT00001	1		Y	N	
CDM0007		3		Y	N	IOP-B Separation Strap Signal
CDM0007	SCT00002	4		Y	N	
CDM0007		6		Y	N	TTR-A Separation Strap Signal
CDM0007	SCT00003	7		Y	N	
CDM0007		9		Y	N	TTR-B Separation Strap Signal
CDM0007	SCT00004	10		Y	N	
CDM0007		12		Y	N	Separation Time
CDM0007		16		Y	N	LEOP Autosequence Data
CDM0007	SCT45535	17		Y	N	
CDM0010		1		Y	N	TTR-A PCDU LCL Status
CDM0010	YHT00058	2		Y	N	
CDM0010	YHT00057	3		Y	N	
CDM0010	YHT00053	6		Y	N	
CDM0010	YHT00052	7		Y	N	
CDM0010	YHT00051	8		Y	N	
CDM0010	YHT00050	9		Y	N	
CDM0010		11		Y	N	TTR-A PIO
CDM0010	YHT00047	12		Y	N	
CDM0010	YHT00046	13		Y	N	
CDM0010	YHT00045	14		Y	N	
CDM0010	YHT00043	15		Y	N	
CDM0010	YHT00042	16		Y	N	
CDM0010	YHT00041	17		Y	N	
CDM0010	YHT00040	18		Y	N	
CDM0010	YHT00039	19		Y	N	
CDM0010	YHT00038	20		Y	N	
CDM0010	YHT00037	21		Y	N	
CDM0010	YHT00036	22		Y	N	
CDM0010	YHT00035	23		Y	N	
CDM0010	YHT00034	24		Y	N	
CDM0010	YHT00033	25		Y	N	
CDM0010	YHT00032	26		Y	N	
CDM0010	YHT00600	28		Y	N	
CDM0010	YHT00601	29		Y	N	
CDM0010	YHT00002	31		Y	N	
CDM0010		33		Y	N	TTR-B PCDU LCL Status
CDM0010	YHT01058	34		Y	N	
CDM0010	YHT01057	35		Y	N	
CDM0010	YHT01053	38		Y	N	
CDM0010	YHT01052	39		Y	N	
CDM0010	YHT01051	40		Y	N	
CDM0010	YHT01050	41		Y	N	
CDM0010		43		Y	N	TTR-B PIO
CDM0010	YHT01047	44		Y	N	
CDM0010	YHT01046	45		Y	N	
CDM0010	YHT01045	46		Y	N	
CDM0010	YHT01043	47		Y	N	
CDM0010	YHT01042	48		Y	N	
CDM0010	YHT01041	49		Y	N	
CDM0010	YHT01040	50		Y	N	
CDM0010	YHT01039	51		Y	N	
CDM0010	YHT01038	52		Y	N	
CDM0010	YHT01037	53		Y	N	
CDM0010	YHT01036	54		Y	N	
CDM0010	YHT01035	55		Y	N	
CDM0010	YHT01034	56		Y	N	
CDM0010	YHT01033	57		Y	N	
CDM0010	YHT01032	58		Y	N	
CDM0010	YHT01600	60		Y	N	
CDM0010	YHT01601	61		Y	N	
CDM0010	YHT01002	63		Y	N	
CDM0103	CST43212	2		Y	N	
CDM0103	CST43214	3		Y	N	
CDM0103	CST43215	4		Y	N	
CDM0103	CST43217	5		Y	N	
CDM0103	CST43213	6		Y	N	
CDM0103	CST43216	7		Y	N	
CDM0103	CST43232	13		Y	N	
CDM0103	CST43239	14		Y	N	
CDM0103	CST43222	34		Y	N	
CDM0103	CST43224	35		Y	N	
CDM0103	CST43225	36		Y	N	
CDM0103	CST43227	37		Y	N	
CDM0103	CST43223	38		Y	N	
CDM0103	CST43226	39		Y	N	
CDM0103	CST43233	45		Y	N	
CDM0103	CST43240	46		Y	N	
CDM0104	CST43236	1		Y	N	
CDM0104	CST43243	2		Y	N	
CDM0104	CST43202	9		Y	N	
CDM0104	CST43203	10		Y	N	
CDM0104	CST43234	13		Y	N	
CDM0104	CST43241	14		Y	N	
CDM0104	CST43204	16		Y	N	
CDM0104	CST43205	17		Y	N	
CDM0104	CST43206	18		Y	N	
CDM0104	CST43207	19		Y	N	
CDM0104	CST43235	45		Y	N	
CDM0104	CST43242	46		Y	N	
CDM0104	CST43208	48		Y	N	
CDM0104	CST43209	49		Y	N	
CDM0104	CST43210	50		Y	N	
CDM0104	CST43211	51		Y	N	
CDM0105		1		Y	N	TTR A
CDM0105	SCT43840	2		Y	N	
CDM0105	SCT43960	3		Y	N	
CDM0105	SCT43842	5		Y	N	
CDM0105	SCT43962	6		Y	N	
CDM0105		9		Y	N	MMU A
CDM0105	SCT43834	10		Y	N	
CDM0105	SCT43954	11		Y	N	
CDM0105	SCT43836	13		Y	N	
CDM0105	SCT43956	14		Y	N	
CDM0105	SCT43837	16		Y	N	
CDM0105	SCT43957	17		Y	N	
CDM0105		20		Y	N	IO Boards
CDM0105	SCT43833	21		Y	N	
CDM0105	SCT43953	22		Y	N	
CDM0105	SCT43831	24		Y	N	
CDM0105	SCT43951	25		Y	N	
CDM0105	SCT43829	27		Y	N	
CDM0105	SCT43949	28		Y	N	
CDM0105	SCT43827	30		Y	N	
CDM0105	SCT43947	31		Y	N	
CDM0105		33		Y	N	TTR B
CDM0105	SCT43841	34		Y	N	
CDM0105	SCT43961	35		Y	N	
CDM0105	SCT43843	37		Y	N	
CDM0105	SCT43963	38		Y	N	
CDM0105		41		Y	N	MMU B
CDM0105	SCT43835	42		Y	N	
CDM0105	SCT43955	43		Y	N	
CDM0105	SCT43838	45		Y	N	
CDM0105	SCT43958	46		Y	N	
CDM0105	SCT43839	48		Y	N	
CDM0105	SCT43959	49		Y	N	
CDM0105		52		Y	N	IO Boards
CDM0105	SCT43832	56		Y	N	
CDM0105	SCT43952	57		Y	N	
CDM0105	SCT43830	59		Y	N	
CDM0105	SCT43950	60		Y	N	
CDM0105	SCT43828	62		Y	N	
CDM0105	SCT43948	63		Y	N	
CDM0115		1		Y	N	TTR A
CDM0115	SCT44085	2		Y	N	
CDM0115	SCT44145	3		Y	N	
CDM0115	SCT44087	4		Y	N	
CDM0115	SCT44147	5		Y	N	
CDM0115		7		Y	N	MMU A
CDM0115	SCT44079	8		Y	N	
CDM0115	SCT44139	9		Y	N	
CDM0115	SCT44081	11		Y	N	
CDM0115	SCT44141	12		Y	N	
CDM0115	SCT44082	13		Y	N	
CDM0115	SCT44142	14		Y	N	
CDM0115		16		Y	N	IO Boards
CDM0115	SCT44018	17		Y	N	
CDM0115	SCT44078	18		Y	N	
CDM0115	SCT44138	19		Y	N	
CDM0115	SCT44016	21		Y	N	
